3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBN	Water quality	"The physical, chemical, biological, radiological and aesthetic (appearance and smell) characteristics of water; the condition of water relative to the requirements of one or more biotic species and/or to any human need or purpose"			
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBO	Soil quality	"Evaluating the physical, chemical, biological, and radiological characteristics of the soil and land surface, and its capacity to sustain plant and animal productivity, maintain or enhance water and air quality, and support human health and habitation"			e2700
3 - Targets for the Environment	23 - Natural Environment including human changes Targets	UB - Natural environment including human changes	UBQ	Animals as vectors of disease	Animals or populations of animals that carry disease	Animals that may transmit disease to humans; arthropods; domesticated animals; mosquitoes; 		
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UC1	Support and relationships				e3
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCB	Support from immediate family				e310
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCC	Support from extended family				e315
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCD	Support from friends				e320
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCE	"Support from acquaintances, peers, colleagues, neighbours and community members"				e325
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCF	Support from people in positions of authority				e330
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCG	Support from people in subordinate positions				e335
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCH	Support from personal care providers and personal assistants				e340
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCI	Support from strangers				e345
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCJ	Support from domesticated animals				e350
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCK	Support from health professionals				e355
3 - Targets for the Environment	24 - Environment: Support and Relationship Targets	UC - Environment: Support and relationships	UCL	Support from other professionals				e360
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UD1	Attitudes				e4
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDB	Individual attitudes of immediate family members				e410
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDC	Individual attitudes of extended family members				e415
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDD	Individual attitudes of friends				e420
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDE	"Individual attitudes of acquaintances, peers, colleagues, neighbours and community members"				e425
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDF	Individual attitudes of people in positions of authority				e430
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDG	Individual attitudes of people in subordinate positions				e435
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDH	Individual attitudes of personal care providers and personal assistants				e440
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDI	Individual attitudes of strangers				e445
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDJ	Individual attitudes of health professionals				e450
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDK	Individual attitudes of health-related professionals				e455
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDL	Societal attitudes				e460
3 - Targets for the Environment	25 - Environment: Attitude Targets	UD - Environment: Attitudes	UDM	"Social norms, practices and ideologies"				e465
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UE1	"Services, systems and policies"				e5
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEB	"Services, systems and policies for the production of consumer goods"				e510
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEC	"Architecture and construction services, systems and policies"				e515
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UED	"Open space planning services, systems and policies"				e520
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEE	"Housing services, systems and policies"				e525
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEF	"Utilities services, systems and policies"				e530
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEG	"Communication services, systems and policies"				e535
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEH	"Transportation services, systems and policies"				e540
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEI	"Civil protection services, systems and policies"				e545
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEJ	"Legal services, systems and policies"				e550
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEK	"Associations and organisational services, systems and policies"				e555
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEL	"Media services, systems and policies"				e560
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEM	"Economic services, systems and policies"				e565
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEN	"Social security services, systems and policies"				e570
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEO	"General social support services, systems and policies"				e575
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEP	"Health services, systems and policies"				e580
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UEQ	"Education and training services, systems and policies"				e585
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UER	"Labour and employment services, systems and policies"				e590
3 - Targets for the Environment	"26 - Environment: Services, Systems, Policies Targets"	"UE - Environment: Services, Systems, Policies"	UES	"Political services, systems and policies"				e595
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VA - Substance-related and addictive behaviours	VA1	Substance-related and addictive behaviours	"Behaviour concerning patterns of use of substances for personal consumption that are addictive or potentially harmful, and other types of addictive behaviours (e.g., gambling, gaming)."			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VA - Substance-related and addictive behaviours	VAA	Alcohol use behaviours	Behaviour concerning patterns of alcohol consumption			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VA - Substance-related and addictive behaviours	VAB	Tobacco use behaviours	Behaviour concerning patterns of use of smoked or smokeless tobacco products	Use of e-cigarettes; \nUse of snuff and chewing tobacco; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VA - Substance-related and addictive behaviours	VAC	Illicit drug use behaviours	"Behaviour concerning patterns of non-medical use of drugs that are prohibited by law, including where and how such drugs are obtained and consumed"	Injecting drug use; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VA - Substance-related and addictive behaviours	VAD	Pharmaceutical use behaviours	"Behaviour concerning patterns of use of pharmaceutical products, including where and how pharmaceuticals are obtained and consumed"	Adherence to medication regime; Misuse of medicines; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VA - Substance-related and addictive behaviours	VAE	Gambling behaviours	Behaviour concerning patterns of placing bets or playing at games of chance for money or other stakes	Online gambling; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VA - Substance-related and addictive behaviours	VAF	Digital technology use behaviours	Behaviour concerning patterns of use of screen-based technology	Digital technology addiction; Digital technology overuse; Gaming addiction; Internet addiction; 	gambling behaviours (VAE)	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VB - Violence-related behaviours	VB1	Violence-related behaviours	"Behaviour concerning the intentional use of physical force or power, threatened or actual, against persons (including self)"			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VB - Violence-related behaviours	VBA	Self-harm behaviours	"A range of behaviours that include attempting suicide, any intentional self-inflicted harm, intentional risk-taking, and thinking about or planning for suicide and self-harm (ideation)"			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VB - Violence-related behaviours	VBB	Family and partner violence behaviours	"Behaviour relating to the intentional use of physical force or power, threatened or actual, against another person, largely between family members and intimate partners"	Sexual violence towards a partner or family member; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VB - Violence-related behaviours	VBC	Community violence behaviours	"Behaviour relating to the intentional use of physical force or power, threatened or actual, against another person, or against a group,  between individuals who are unrelated, and who may or may not know each other"	Sexual violence towards someone who is not a partner or family member; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VC - Safety-related behaviours	VC1	Safety-related behaviours	"Behaviour concerning practices, specific to a particular setting or situation, that increase or reduce the risk of physical harm to individuals"			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VC - Safety-related behaviours	VCA	Road safety behaviours	Behaviour concerning patterns of road use as a driver or pedestrian			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VC - Safety-related behaviours	VCB	Workplace safety behaviours	"Behaviour concerning workplace practices that increase or reduce the risk of physical harm to individuals, including use of protective products and clothing"			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VC - Safety-related behaviours	VCC	Home safety behaviours	Behaviour concerning practices within the home that increase or reduce the risk of physical harm to individuals		family and partner violence behaviours (VBB)	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VD - Health-service-related behaviours	VD1	Health-service-related behaviours	Behaviour concerning patterns of use of health services			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VD - Health-service-related behaviours	VDA	Immunisation behaviours	Behaviour concerning patterns of use of immunisation services	Adherence to immunisation regimes; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VD - Health-service-related behaviours	VDB	Screening behaviours	Behaviour concerning patterns of use of health screening services			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VE1	Lifestyle behaviours	Behavioural patterns concerning a person’s day-to-day way of life		Substance-related and addictive behaviours (VA1)	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEA	Eating behaviours	"Behaviour concerning patterns of eating, including frequency, quantity, and food choice"	Diet; Drinking behaviours; 	alcohol use behaviours (VAA)	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEB	Physical activity behaviours	"Behaviour concerning patterns of physical activity, defined as ‘any bodily movement produced by skeletal muscles that requires energy expenditure – including activities undertaken while working, playing, carrying out household chores, travelling, and engaging in recreational pursuits"	Exercise patterns; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEC	Sleep and rest behaviours	Behaviour concerning patterns of sleep and rest		sleep functions (ATK)	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VED	Hygiene behaviours	Behaviour concerning personal and domestic practices that help to prevent the spread of communicable diseases.	Appropriate use of water sources; Disposal of contaminated waste; Disposal of human faeces; Hand washing; 	caring for body parts (SMC); food hygiene practices (UAC); oral hygiene behaviours (VEE); washing oneself (SMB); 	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEE	Oral hygiene behaviours	Behaviour concerning practices for keeping the mouth clean and healthy by brushing and flossing to prevent tooth decay and gum disease.		caring for body parts (SMC); hygiene behaviours (VED)  	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEF	Sexual behaviours	Behaviour concerning sexual activity and sexual relationships	Use of condoms or other products to protect against sexually transmissible diseases; contraception use; 	sexual violence (ref to codes for ‘Family and partner violence behaviours’ (VBB) and ‘Community violence behaviours’ (VBC))	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEG	UV radiation exposure behaviours	"Behaviour concerning patterns of exposure to UV radiation, including use of protective products"	Use of sunbeds; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEH	Breastfeeding behaviours	Behaviour concerning patterns of breastfeeding	Choosing whether to breastfeed infant; choosing where to breastfeed infant; frequency of breastfeeding; duration of breastfeeding; 		
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEJ	Parenting behaviours	"Behaviour concerning patterns of interaction between a parent and their child/children, including nature and degree of monitoring  and supervision, involvement and engagement, discipline, nurturing, and expression of affection"	Parenting style; 	family and partner violence behaviours (VBB); social behaviours (VEK) 	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEK	Social behaviours	"Behaviour involving more than one individual with the primary function of establishing, maintaining, or changing a relationship between individuals, or in a group (society)"	Bullying; Discrimination or prejudice expressed towards particular individuals or groups\n; 	community violence behaviours (VBC); family and partner violence behaviours (VBB); parenting behaviours (VEJ)	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VE - Lifestyle-related behaviours	VEL	Behaviours related to psychological health and wellbeing	Patterns of behaviour that may positively or negatively affect psychological health and wellbeing		self-harm behaviours (VBA); social behaviours (VEK)	
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VF - Other health-related behaviours	VFS	Health literacy	"The personal characteristics and social resources needed for individuals and communities to access, understand, appraise and use health information and health services, and to make decisions about health."			
4 - Targets for Health-related Behaviours	27 - Health-related Behaviour Targets	VF - Other health-related behaviours	VFX	"Other health-related behaviours, NEC"	"Patterns of behaviour that may positively or negatively affect health and wellbeing, not elsewhere classified"			
