"Additional descriptive information"			"Additional descriptive information"				
"Essential pathology tests"	"Essential pathology tests"	XK74	"Lipid profile"				
"Essential pathology tests"	"Essential pathology tests"	XK75	"Lipoarabino-mannan antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK76	"Lymphocyte subtype enumeration: CD4, CD8, CD20 and CD15/26 cells"				
"Essential pathology tests"	"Essential pathology tests"	XK77	"M. tuberculosis DNA"				
"Essential pathology tests"	"Essential pathology tests"	XK78	"M. tuberculosis DNA mutations associated with resistance"				
"Essential pathology tests"	"Essential pathology tests"	XK79	Microscopy				
"Essential pathology tests"	"Essential pathology tests"	XK80	"Mycobacterium tuberculosis bacteria"				
"Essential pathology tests"	"Essential pathology tests"	XK81	"Non-treponemal rapid plasma reagin test"				
"Essential pathology tests"	"Essential pathology tests"	XK82	"Non-treponemal venereal disease research laboratory test"				
"Essential pathology tests"	"Essential pathology tests"	XK83	"Oestrogen and progesterone receptors"				
"Essential pathology tests"	"Essential pathology tests"	XK84	"Papanicolaou smear test"				
"Essential pathology tests"	"Essential pathology tests"	XK85	"Partial thromboplastin time"				
"Essential pathology tests"	"Essential pathology tests"	XK86	"Peripheral blood film examination"				
"Essential pathology tests"	"Essential pathology tests"	XK87	Phosphate				
"Essential pathology tests"	"Essential pathology tests"	XK88	"Plasmodium spp."				
"Essential pathology tests"	"Essential pathology tests"	XK89	"Plasmodium spp. Antigens"				
"Essential pathology tests"	"Essential pathology tests"	XK90	"Platelet count"				
"Essential pathology tests"	"Essential pathology tests"	XK91	"Post-mortem examination"				
"Essential pathology tests"	"Essential pathology tests"	XK92	Procalcitonin				
"Essential pathology tests"	"Essential pathology tests"	XK93	"Prostate specific antigen"				
"Essential pathology tests"	"Essential pathology tests"	XK94	"Prothrombin time and international normalized ratio"				
"Essential pathology tests"	"Essential pathology tests"	XK95	"Qualitative dengue virus nucleic acid test"				
"Essential pathology tests"	"Essential pathology tests"	XK96	"Qualitative HCV virological nucleic acid"				
"Essential pathology tests"	"Essential pathology tests"	XK97	"Qualitative HIV virological nucleic acid test"				
"Essential pathology tests"	"Essential pathology tests"	XK98	"Qualitative test for Chlamydia trachomatis and Neisseria gonorrhoeae infections"				
"Essential pathology tests"	"Essential pathology tests"	XK99	"Quantitative HBV virological nucleic acid test"				
Quantifiers			Quantifiers				
Quantifiers	Quantifiers	XAA	"Number of anatomical structures an intervention is performed on"	"Indicates the number of structures an intervention has been performed on in one episode e.g. number of tooth extractions, number of vessels operated on, number of joints mobilised, muscle/muscle groups exercised or grab rails installed  in the episode of care.\n"			
Quantifiers	XAA	XAA10	"Ten or more anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA2	"Two anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA3	"Three anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA4	"Four anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA5	"Five anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA6	"Six anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA7	"Seven anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA8	"Eight anatomical structures an intervention is performed on"				
Quantifiers	XAA	XAA9	"Nine anatomical structures an intervention is performed on"				
Quantifiers	Quantifiers	XAB	"Number of interventions performed"	"Indicates the number of the same intervention performed in one episode of care.g. number of ECT treatments performed in the episode of care.\n"			
Quantifiers	XAB	XAB10	"Ten or more of the same intervention performed"				
Quantifiers	XAB	XAB2	"Two of the same interventions performed"				
Quantifiers	XAB	XAB3	"Three of the same intervention performed"				
Quantifiers	XAB	XAB4	"Four of the same intervention performed"				
Quantifiers	XAB	XAB5	"Five of the same intervention performed"				
Quantifiers	XAB	XAB6	"Six of the same intervention performed"				
Quantifiers	XAB	XAB7	"Seven of the same intervention performed"				
Quantifiers	XAB	XAB8	"Eight of the same intervention performed"				
Quantifiers	XAB	XAB9	"Nine of the same intervention performed"				
Quantifiers	Quantifiers	XAC	"Number of therapeutic products inserted"	"Indicates the number of therapeutic products inserted during an intervention e.g. stents, coils, electrodes"			
Quantifiers	XAC	XAC10	"Ten or more therapeutic products inserted"				
Quantifiers	XAC	XAC2	"Two therapeutic products inserted"				
Quantifiers	XAC	XAC3	"Three therapeutic products inserted"				
Quantifiers	XAC	XAC4	"Four therapeutic products inserted"				
Quantifiers	XAC	XAC5	"Five therapeutic products inserted"				
Quantifiers	XAC	XAC6	"Six therapeutic products inserted"				
Quantifiers	XAC	XAC7	"Seven therapeutic products inserted"				
Quantifiers	XAC	XAC8	"Eight therapeutic products inserted"				
Quantifiers	XAC	XAC9	"Nine therapeutic products inserted"				
Telehealth			Telehealth				
Telehealth	Telehealth	XH01	"Intervention performed with advice or assistance provided from a distant location"	"Includes performing intervention with advice provided from a distant location; performing intervention with assistance provided via robotic control from a distant location"			"XH01 should be recorded at the health care facility where the individual receiving the intervention is located, not where the distant provider is located"
Telehealth	Telehealth	XH02	"Intervention provided to recipient/s in a distant location "	"Includes providing intervention directly to a person at a distant location (e.g., telephone counselling); performing intervention via robotic control; advising or assisting local provider to perform intervention"			" XH02 should be recorded at the health care facility where the provider is located, not the location of the distant individual who is receiving the intervention"
Telehealth	Telehealth	XH03	"Interventions delivered via technology, without direct involvement of a human provider"	"Includes asynchronous eHealth and mHealth interventions, and interventions delivered via websites and health care apps"			
"Therapeutic products"			"Therapeutic products"				
"Therapeutic products"	"Therapeutic products"	XT01	Cardiovascular				
"Therapeutic products"	XT01	XT01.01	"Muscular VSD occluder"				
"Therapeutic products"	XT01	XT01.02	"Contractility modulation device"		"implantable pulse generator; "		
"Therapeutic products"	XT01	XT01.05	"Annuloplasty ring"		"prosthetic:; ring; disc; "		
"Therapeutic products"	XT01	XT01.09	"Pulmonary Valved Conduit"				
"Therapeutic products"	XT01	XT01.13	Pacemaker		"one (single) chamber system; two (dual) chamber system; three (triple) chamber system; fixed rate pacemaker; resynchronisation pacemaker; temporary pacemaker; "		
"Therapeutic products"	XT01	XT01.14	Defibrillator		"one (single) chamber defibrillator system; two (dual) chamber defibrillator system; three (triple) chamber defibrillator system; automatic implantable cardioverter defibrillator [AICD]; cardioverter defibrillator; defibrillator generator; implantable cardioverter-defibrillator [ICD]; resynchronisation defibrillator; "		
"Therapeutic products"	XT01	XT01.15	"Cardiac event recorder"		"loop recorder, implantable; "		
"Therapeutic products"	XT01	XT01.16	"Cardiac lead/electrode"		"that for any cardiac electronic device, e.g. pacemaker, defibrillator, event recorder, contractibility modulation; "		
"Therapeutic products"	XT01	XT01.17	"Intraaortic balloon pump"		"IAPB; "		
"Therapeutic products"	XT01	XT01.18	"External heart assist system"		"monoventricular external heart assist system; biventricular external heart assist system; "		
"Therapeutic products"	XT01	XT01.19	"Internal heart assist system"		"monoventricular internal heart assist system; biventricular internal heart assist system; "		
"Therapeutic products"	XT01	XT01.20	"Artificial heart"		"artificial heart; total artificial (replacement) heart; "		
"Therapeutic products"	XT01	XT01.21	"Embolisation coil(s)"		"therapeutic occlusion coil(s); "		
"Therapeutic products"	XT01	XT01.22	"Coronary stent"		"coronary stent system; "		
"Therapeutic products"	XT01	XT01.23	"Carotid Stent "		"carotid stent system; "		
"Therapeutic products"	XT01	XT01.24	"Endovascular Stent"		"renal stent; vascular stent NOS; "		
"Therapeutic products"	XT01	XT01.25	"Vascular [nitinol mesh] plug"				
"Therapeutic products"	XT01	XT01.26	"Implanted (venous)(access) port"		"reservoir in subcutaneous tissue and fascia; subcutaneous injection reservoir, port; vascular access device; "		
"Therapeutic products"	XT01	XT01.28	"Tunneled central venous catheter"				
"Therapeutic products"	XT01	XT01.29	"Peripherally inserted central catheter"				
"Therapeutic products"	XT01	XT01.30	"Central venous catheter"				
"Therapeutic products"	XT01	XT01.31	"Pressure sensor monitor in heart and vessels NOS"		"pressure measuring device; "		
"Therapeutic products"	XT01	XT01.32	"Implantable haemodynamic monitor"		"implantable haemodynamic monitoring system [IHMS]; "		
"Therapeutic products"	XT01	XT01.33	"Atrial septal occluder device"				
"Therapeutic products"	XT01	XT01.34	"Ventricular septal occluder device"				
"Therapeutic products"	XT01	XT01.35	"Patent foramen ovale occluder device"				
"Therapeutic products"	XT01	XT01.36	"Patent arterial duct occluder device"				
"Therapeutic products"	XT01	XT01.38	"Valve, mechanical"				
"Therapeutic products"	XT01	XT01.39	"Pulmonary valveless conduit"				
"Therapeutic products"	XT01	XT01.40	"Intracardiac stent"				
"Therapeutic products"	XT01	XT01.48	"Other cardiovascular device NOS"				
"Therapeutic products"	XT01	XT01.49	"Unspecified cardiovascular device"				
"Therapeutic products"	"Therapeutic products"	XT02	Dental				
"Therapeutic products"	XT02	XT02.01	"Fixed dental implant"		"abutment; anchoring device with abutment; any design like screw, blade, cylinder; "		
"Therapeutic products"	XT02	XT02.02	"Fixed prosthodontic device"				
"Therapeutic products"	XT02	XT02.03	"Removable prosthodontic device"				
"Therapeutic products"	XT02	XT02.04	"Retentive device  "				
"Therapeutic products"	XT02	XT02.08	"Other dental implant"		"dental device NOS; "		
"Therapeutic products"	XT02	XT02.09	"Unspecified dental implant"				
"Therapeutic products"	"Therapeutic products"	XT03	Ear				
"Therapeutic products"	XT03	XT03.01	"Cochlear implant"		"cochlear implant [CI], multiple channel (electrode); cochlear implant [CI], single channel (electrode); "		
"Therapeutic products"	XT03	XT03.02	"Bone anchored hearing system"				
"Therapeutic products"	XT03	XT03.08	"Other ear implant"				
"Therapeutic products"	XT03	XT03.09	"Unspecified ear implant"				
"Therapeutic products"	"Therapeutic products"	XT04	Endocrine/metabolic				
"Therapeutic products"	XT04	XT04.01	"Implantable blood glucose monitoring system"		"blood glucose monitoring system; continuous glucose monitoring (CGM) device; "		
"Therapeutic products"	XT04	XT04.02	"Implantable drug infusion pump"		"injection reservoir, pump; infusion device, pump; "		
"Therapeutic products"	XT04	XT04.03	"Implantable drug reservoir"		"pump reservoir; subcutaneous injection reservoir; "		
"Therapeutic products"	XT04	XT04.04	"Implantable drug delivery system"				
"Therapeutic products"	XT04	XT04.05	"Subdermal progesterone implant"				
"Therapeutic products"	XT04	XT04.08	"Other endocrine or metabolic implant"		"endocrine device NOS; "		
"Therapeutic products"	XT04	XT04.09	"Unspecified endocrine or metabolic implant"		"endocrine implant; metabolic implant; "		
"Therapeutic products"	"Therapeutic products"	XT05	Eye				
"Therapeutic products"	XT05	XT05.01	Lens				
"Therapeutic products"	XT05	XT05.02	"Anterior chamber implant"		"mini glaucoma shunt; "		
"Therapeutic products"	XT05	XT05.03	"Posterior chamber implant"				
"Therapeutic products"	XT05.03	XT05.030	"Rigid posterior chamber implant; rigid lens  "		"rigid lens; "		
"Therapeutic products"	XT05.03	XT05.031	"Folded posterior chamber implant"		"folded lens; "		
"Therapeutic products"	XT05.03	XT05.038	"Other posterior chamber implant"				
"Therapeutic products"	XT05.03	XT05.039	"Unspecified posterior chamber implant"				
"Therapeutic products"	XT05	XT05.04	"Scleral implant  "		"scleral buckle; "		
"Therapeutic products"	XT05	XT05.05	"Implantable miniature telescope for eye replacement"				
"Therapeutic products"	XT05	XT05.06	"Occlusive device  "				
"Therapeutic products"	XT05	XT05.07	"Ocular implant"		"artificial eye; eye sphere implant; ocular prosthesis; "		
"Therapeutic products"	XT05	XT05.08	"Orbital implant"		"artificial eyeball; "		
"Therapeutic products"	XT05	XT05.18	"Other eye implant"				
"Therapeutic products"	XT05	XT05.19	"Unspecified eye implant"		"ophthalmological implant; "		
"Therapeutic products"	"Therapeutic products"	XT06	Gastroenterology				
"Therapeutic products"	XT06	XT06.01	"Adjustable gastric band\n"		"LAP-BAND; adjustable gastric banding system; encirclage device; "		
"Therapeutic products"	XT06	XT06.02	"Gastric pacemaker"				
"Therapeutic products"	XT06	XT06.03	"Gastric pacemaker lead"		"gastric electrical stimulation [GES] lead/electrode; "		
"Therapeutic products"	XT06	XT06.04	"Gastroenterologic basket device  "				
"Therapeutic products"	XT06	XT06.05	"Percutaneous endoscopic gastrostomy tube"		"feeding device in gastrointestinal system NOS\npercutaneous endoscopic gastrojejunostomy [PEG/J] tube\n; "		
"Therapeutic products"	XT06	XT06.06	"Colonic Stent "		"colonic stent system; "		
"Therapeutic products"	XT06	XT06.07	"Artificial anal sphincter"				
"Therapeutic products"	XT06	XT06.08	"Artificial bowel sphincter"				
"Therapeutic products"	XT06	XT06.18	"Other gastroenterological implant"		"gastroenterological device NOS; "		
"Therapeutic products"	XT06	XT06.19	"Unspecified gastroenterological implant"				
"Therapeutic products"	"Therapeutic products"	XT07	Genitourinary				
"Therapeutic products"	XT07	XT07.01	"Cystostomy tube"		"foley catheter; "		
"Therapeutic products"	XT07	XT07.02	"Urinary basket device  "				
"Therapeutic products"	XT07	XT07.03	"Percutaneous nephrostomy catheter"				
"Therapeutic products"	XT07	XT07.04	"Urinary incontinence stimulator electrode"		"stimulator lead/electrode in urinary system NOS; "		
"Therapeutic products"	XT07	XT07.05	"Artificial urinary sphincter"				
"Therapeutic products"	XT07	XT07.06	"Artificial spermatocele  "				
"Therapeutic products"	XT07	XT07.07	"Scrotal ejaculation device  "				
"Therapeutic products"	XT07	XT07.08	"Inflatable hydraulic penile prosthesis  "				
"Therapeutic products"	XT07	XT07.09	"Inguinal ejaculation device  "				
"Therapeutic products"	XT07	XT07.10	"Vaginal pessary"		"pessary ring; "		
"Therapeutic products"	XT07	XT07.11	"Intrauterine contraceptive device"		"contraceptive device; Intrauterine device [IUD]; "		
"Therapeutic products"	XT07	XT07.12	"Occlusion device(s)"		"band (ring); clip; coil; "		
"Therapeutic products"	XT07	XT07.18	"Other genitourinary implant"		"genitourinary device NOS; "		
"Therapeutic products"	XT07	XT07.19	"Unspecified genitourinary implant"				
"Therapeutic products"	"Therapeutic products"	XT08	Nervous				
"Therapeutic products"	XT08	XT08.01	"Deep brain stimulator electrode"		"DBS lead/electrode; deep brain neurostimulator lead/electrode; "		
"Therapeutic products"	XT08	XT08.02	"Holter valve ventricular shunt"				
"Therapeutic products"	XT08	XT08.03	"Intrathecal catheter spinal"		"intrathecal catheter In dura; tunneled spinal (intrathecal) catheter; "		
"Therapeutic products"	XT08	XT08.04	"Ventricular shunt"		"ventriculo > peritoneal; ventriculo > atrial; "		
"Therapeutic products"	XT08	XT08.05	"Ventricular Access Device"				
"Therapeutic products"	XT08	XT08.06	"Neurostimulator generator"		"neurostimulator generator, single channel; neurostimulator generator, single channel rechargeable; neurostimulator generator, multiple channel rechargeable; "		
"Therapeutic products"	XT08	XT08.07	"Carotid artery sinus electrode"				
"Therapeutic products"	XT08	XT08.08	"Neurostimulator electrode in peripheral nervous system"		"neurostimulator lead/electrode; "		
"Therapeutic products"	XT08	XT08.09	"Phrenic nerve stimulator generator"				
"Therapeutic products"	XT08	XT08.10	"Phrenic nerve stimulator electrode"				
"Therapeutic products"	XT08	XT08.11	"Sacral nerve modulation electrode"		"sacral neuromodulation lead/electrode; "		
"Therapeutic products"	XT08	XT08.12	"Spinal cord neurostimulator electrode"				
"Therapeutic products"	XT08	XT08.18	"Other nervous implant"		"nervous device NOS; "		
"Therapeutic products"	XT08	XT08.19	"Unspecified nervous implant"				
"Therapeutic products"	"Therapeutic products"	XT09	Orthopaedic				
"Therapeutic products"	XT09	XT09.01	"Internal corrective device "				
"Therapeutic products"	XT09	XT09.02	"Internal fixation device NOS"		"bone screw (interlocking)(lag)(pedicle)(recessed); clamp and rod internal fixation system [CRIF]; fusion screw (compression)(lag)(locking); intramedullary [IM] rod (nail); intramedullary skeletal kinetic distractor [ISKD]; joint fixation plate; kirschner wire [K-wire]; kuntscher nail; neutralisation plate; titanium sternal fixation system [TSFS]; "		
"Therapeutic products"	XT09	XT09.03	"Intramedullary nail  "				
"Therapeutic products"	XT09	XT09.04	"Keel or plate  "				
"Therapeutic products"	XT09	XT09.05	"Pin and/or nail  "				
"Therapeutic products"	XT09	XT09.06	"Plate and/or screw  "				
"Therapeutic products"	XT09	XT09.07	"Rod with hook  "				
"Therapeutic products"	XT09	XT09.08	"Transmandibular design implant"				
"Therapeutic products"	XT09	XT09.09	"Interspinous process spinal stabilisation device"				
"Therapeutic products"	XT09	XT09.10	"Facet replacement spinal stabilisation device"				
"Therapeutic products"	XT09	XT09.11	"External fixation device NOS"		"delta frame external fixator; external fixation device, hybrid; external fixation device, monoplanar; external fixation device, ring; external fixator NOS; hybrid external fixator; ring external fixator; uniplanar external fixator; "		
"Therapeutic products"	XT09	XT09.12	"External fixation device, limb lengthening "				
"Therapeutic products"	XT09	XT09.13	"Interbody fusion device"				
"Therapeutic products"	XT09	XT09.14	"Interbody cervical fusion system"				
"Therapeutic products"	XT09	XT09.15	"Interbody fusion (spine) cage NOS"				
"Therapeutic products"	XT09	XT09.16	"Lumbar interbody fusion system"		"LIF(R) system; "		
"Therapeutic products"	XT09	XT09.17	"Acetabular cup, hip"				
"Therapeutic products"	XT09	XT09.18	"Articulation hip system "				
"Therapeutic products"	XT09	XT09.19	"Hip resurfacing system"		"total resurfacing hip system; "		
"Therapeutic products"	XT09	XT09.20	"Hip (joint) liner"				
"Therapeutic products"	XT09	XT09.21	"Hip, femoral neck extension"				
"Therapeutic products"	XT09	XT09.22	"Resurfacing device in lower joints, NOS"				
"Therapeutic products"	XT09	XT09.23	"Tibial insert liner"				
"Therapeutic products"	XT09	XT09.24	"Joint liner (insert) NOS"				
"Therapeutic products"	XT09	XT09.25	"Joint spacer"		"spacer device; "		
"Therapeutic products"	XT09	XT09.26	"Knee (implant) insert"				
"Therapeutic products"	XT09	XT09.27	"Joint socket replacement"				
"Therapeutic products"	XT09	XT09.28	"Head and joint socket replacement"				
"Therapeutic products"	XT09	XT09.29	"Shoulder prosthesis"				
"Therapeutic products"	XT09	XT09.30	"Reverse dual-component shoulder prosthetic device [humeral cup and glenoid head]  "				
"Therapeutic products"	XT09	XT09.31	"Electrical muscle stimulation electrode"		"electronic muscle stimulator lead/electrode; neuromuscular electrical stimulation [NEMS] lead/electrode; stimulator lead/electrode in muscles NOS; "		
"Therapeutic products"	XT09	XT09.32	"Bone growth stimulator  noninvasive"		"electrical bone growth stimulator [EBGS]; "		
"Therapeutic products"	XT09	XT09.33	"Bone growth stimulator invasive"		"electrical bone growth stimulator [EBGS]; ultrasonic osteogenic stimulator; ultrasound bone healing system; "		
"Therapeutic products"	XT09	XT09.34	"Dual-component prosthetic device  "				
"Therapeutic products"	XT09	XT09.35	"Dual-component prosthetic device with fixative device NEC  "				
"Therapeutic products"	XT09	XT09.36	"Tri-component prosthetic device  "				
"Therapeutic products"	XT09	XT09.37	"Bioabsorbable binding device  "				
"Therapeutic products"	XT09	XT09.48	"Other orthopaedic implant"				
"Therapeutic products"	XT09	XT09.49	"Unspecified orthopaedic implant"		"prosthetic device NOS; "		
"Therapeutic products"	"Therapeutic products"	XT10	Respiratory				
"Therapeutic products"	XT10	XT10.01	"Nasopharyngeal airway"				
"Therapeutic products"	XT10	XT10.02	"Oropharyngeal airway"		"guedel airway; obturator airway; "		
"Therapeutic products"	XT10	XT10.03	"Oesophageal obturator airway"				
"Therapeutic products"	XT10	XT10.04	"Endotracheal tube"		"endotracheal tube cuffed; endotracheal tube double-lumen; "		
"Therapeutic products"	XT10	XT10.05	"Tracheostomy tube"				
"Therapeutic products"	XT10	XT10.06	"Thoracostomy tube"				
"Therapeutic products"	XT10	XT10.07	"Breathing pacemaker system"				
"Therapeutic products"	XT10	XT10.08	"Diaphragmatic pacemaker generator"				
"Therapeutic products"	XT10	XT10.09	"Diaphragmatic pacemaker electrode"				
"Therapeutic products"	XT10	XT10.18	"Other respiratory implant"		"respiratory device NOS; "		
"Therapeutic products"	XT10	XT10.19	"Unspecified respiratory implant"				
"Therapeutic products"	"Therapeutic products"	XT11	"Skin and subcutaneous tissue"				
"Therapeutic products"	XT11	XT11.01	"Nonautologous tissue substitute"		"flexible composite mesh; hernia patch; mesh graft; partially absorbable mesh; "		
"Therapeutic products"	XT11	XT11.03	"Tissue expander, NOS"			"breast tissue expander (XT11.03)"	
"Therapeutic products"	XT11	XT11.04	"Tissue expander in breast NOS"				
"Therapeutic products"	XT11	XT11.05	"Tissue expander in skin and subcutaneous tissue NOS"				
"Therapeutic products"	XT11	XT11.06	"Breast prosthesis"				
"Therapeutic products"	XT11	XT11.07	"Cultured epidermal autograft"		"autologous tissue substitute NOS; autograft cultured epidermal cell autograft; tissue-cultured tissue; "		
"Therapeutic products"	XT11	XT11.18	"Other skin and subcutaneous implant"		"skin and subcutaneous device NOS; "		
"Therapeutic products"	XT11	XT11.19	"Unspecified skin and subcutaneous implant"				
"Therapeutic products"	"Therapeutic products"	XT12	"Other and unspecified"				
"Therapeutic products"	XT12	XT12.01	"Interstitial radioactive material  "				
"Therapeutic products"	XT12	XT12.02	"Radioactive element NOS"		"radiation device NEC; "		
"Therapeutic products"	XT12	XT12.03	"Brachytherapy seeds"		"brachytherapy applicator; "		
"Therapeutic products"	XT12	XT12.08	"Other therapeutic product"				
"Therapeutic products"	XT12	XT12.09	"Unspecified therapeutic product"				
Topology			Topology				
Topology	Topology	XCA	Laterality				
Topology	XCA	XCA1	Ipsilateral	"Situated on or affecting the same side"			
Topology	XCA	XCA2	Bilateral	"Affecting both sides"			
Topology	XCA	XCA3	Left	"Left hand side of body or structure"			
Topology	XCA	XCA4	Right	"Right hand side of body or structure"			
Topology	XCA	XCA5	Central				
Topology	XCA	XCA9	"Unilateral, unspecified"	"Affecting one side"			
Topology	Topology	XDA	Measurement				
Topology	XDA	XDA1	Height/length	"Linear measurement"			
Topology	XDA	XDA2	Volumetric	"Measurement by volume"			
Topology	XDA	XDA3	Weight	"Heaviness or weight of a body or body part"			
Topology	Topology	XDE	Relational				
Topology	XDE	XDE1	Anterior	"Nearer the front, especially in the front of the body, or nearer the head or forepart"			
Topology	XDE	XDE10	Inferior				
Topology	XDE	XDE11	Lateral				
Topology	XDE	XDE12	Superior				
Topology	XDE	XDE2	Distal	"Anatomically located far from a point of reference, such as an origin or a point of attachment"			
Topology	XDE	XDE3	Dorsal	"Near the back or upper surface of an organ, a part, or an organism"			
Topology	XDE	XDE4	Medial	"Situated toward the median plane or midline of the body or a structure"			
Topology	XDE	XDE5	Partial	"In surgical terms partial may refer to specific part or section of the anatomical structure"			
Topology	XDE	XDE6	Posterior	"Further back in position, of or nearer the rear or hind end"			
Topology	XDE	XDE7	Proximal	"Situated nearer to the centre of the body or the point of attachment."			
Topology	XDE	XDE8	Total	"In surgical terms total may refer to the complete anatomical structure"			
Topology	XDE	XDE9	Ventral	"Pertaining to the anterior part of a structure"			
